printed_page,pdf_page,column,reading_order,layout_status,review_method,human_verified,note
340,50,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
340,50,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
341,51,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
341,51,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
342,52,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
342,52,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
343,53,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
343,53,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
344,54,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
344,54,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
345,55,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
345,55,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
346,56,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
346,56,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
347,57,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
347,57,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
348,58,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
348,58,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
349,59,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
349,59,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
350,60,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
350,60,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
351,61,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
351,61,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
